Soil_color,Nitrogen,Phosphorus,Potassium,pH,Temperature,Crop,Fertilizer
Black,70,30,30,6,25,Moong,SSP
Black,75,30,30,6,25,Moong,SSP
Black,80,30,30,6,25,Moong,SSP
Black,60,35,20,6.5,30,Moong,SSP
Black,65,35,20,6.5,30,Moong,SSP
Black,70,35,20,6.5,30,Moong,SSP
Black,75,35,20,6.5,30,Moong,SSP
Black,80,35,20,6.5,30,Moong,SSP
Black,60,40,25,7,35,Moong,SSP
Black,65,40,25,7,35,Moong,SSP
Black,70,40,25,7,35,Moong,SSP
Black,75,40,25,7,35,Moong,SSP
Black,80,40,25,7,35,Moong,SSP
Red,50,30,20,6,25,Tur,Urea
Red,55,30,20,6,25,Tur,Urea
Red,60,30,20,6,25,Tur,Urea
Red,50,35,25,6.5,30,Tur,Urea
Red,55,35,25,6.5,30,Tur,Urea
Red,60,35,25,6.5,30,Tur,Urea
Red,50,40,20,6,35,Tur,Urea
Red,55,40,20,6,35,Tur,Urea
Red,60,40,20,6,35,Tur,Urea
Red,50,30,25,6.5,25,Tur,SSP
Red,55,30,25,6.5,25,Tur,SSP
Red,60,30,25,6.5,25,Tur,SSP
Red,50,35,20,6,30,Tur,SSP
Red,55,35,20,6,30,Tur,SSP
Red,60,35,20,6,30,Tur,SSP
Red,50,40,25,6.5,35,Tur,SSP
Red,55,40,25,6.5,35,Tur,SSP
Red,60,40,25,6.5,35,Tur,SSP
Black,40,25,10,6,20,Gram,DAP
Black,45,25,10,6,20,Gram,DAP
Black,50,25,10,6,20,Gram,DAP
Black,40,30,15,6.5,25,Gram,DAP
Black,45,30,15,6.5,25,Gram,DAP
Black,50,30,15,6.5,25,Gram,DAP
Black,40,25,15,6,20,Gram,MOP
Black,45,25,15,6,20,Gram,MOP
Black,50,25,15,6,20,Gram,MOP
Black,40,30,10,6.5,25,Gram,MOP
Black,45,30,10,6.5,25,Gram,MOP
Black,50,30,10,6.5,25,Gram,MOP
Red,80,40,40,6,25,Rice,Urea
Red,85,40,40,6,25,Rice,Urea
Red,90,40,40,6,25,Rice,Urea
Red,95,40,40,6,25,Rice,Urea
Red,100,40,40,6,25,Rice,Urea
Red,105,40,40,6,25,Rice,Urea
Red,110,40,40,6,25,Rice,Urea
Red,115,40,40,6,25,Rice,Urea
Red,120,40,40,6,25,Rice,Urea
Red,80,45,45,6.5,30,Rice,Urea
Red,85,45,45,6.5,30,Rice,Urea
Red,90,45,45,6.5,30,Rice,Urea
Red,95,45,45,6.5,30,Rice,Urea
Red,100,45,45,6.5,30,Rice,Urea
Red,105,45,45,6.5,30,Rice,Urea
Red,110,45,45,6.5,30,Rice,Urea
Red,115,45,45,6.5,30,Rice,Urea
Red,120,45,45,6.5,30,Rice,Urea
Red,80,50,50,7,35,Rice,Urea
Red,85,50,50,7,35,Rice,Urea
Red,90,50,50,7,35,Rice,Urea
Red,95,50,50,7,35,Rice,Urea
Red,100,50,50,7,35,Rice,Urea
Red,105,50,50,7,35,Rice,Urea
Red,110,50,50,7,35,Rice,Urea
Red,115,50,50,7,35,Rice,Urea
Red,120,50,50,7,35,Rice,Urea
Red,80,55,55,7.5,25,Rice,Urea
Red,85,55,55,7.5,25,Rice,Urea
Red,90,55,55,7.5,25,Rice,Urea
Red,95,55,55,7.5,25,Rice,Urea
Red,100,55,55,7.5,25,Rice,Urea
Red,105,55,55,7.5,25,Rice,Urea
Red,110,55,55,7.5,25,Rice,Urea
Red,115,55,55,7.5,25,Rice,Urea
Red,120,55,55,7.5,25,Rice,Urea
Red,80,60,60,6,30,Rice,Urea
Red,85,60,60,6,30,Rice,Urea
Red,90,60,60,6,30,Rice,Urea
Red,95,60,60,6,30,Rice,Urea
Red,100,60,60,6,30,Rice,Urea
Red,105,60,60,6,30,Rice,Urea
Red,110,60,60,6,30,Rice,Urea
Red,115,60,60,6,30,Rice,Urea
Red,120,60,60,6,30,Rice,Urea
Red,80,40,50,7,30,Rice,Urea
Red,85,40,50,7,30,Rice,Urea
Red,90,40,50,7,30,Rice,Urea
Red,95,40,50,7,30,Rice,Urea
Red,100,40,50,7,30,Rice,Urea
Red,105,40,50,7,30,Rice,Urea
Red,110,40,50,7,30,Rice,Urea
Red,115,40,50,7,30,Rice,Urea
Red,120,40,50,7,30,Rice,Urea
Red,80,45,55,7.5,35,Rice,Urea
Red,85,45,55,7.5,35,Rice,Urea
Red,90,45,55,7.5,35,Rice,Urea
Red,95,45,55,7.5,35,Rice,Urea
Red,100,45,55,7.5,35,Rice,Urea
Red,105,45,55,7.5,35,Rice,Urea
Red,110,45,55,7.5,35,Rice,Urea
Red,115,45,55,7.5,35,Rice,Urea
Red,120,45,55,7.5,35,Rice,Urea
Red,80,50,60,6,25,Rice,Urea
Red,85,50,60,6,25,Rice,Urea
Red,90,50,60,6,25,Rice,Urea
Red,95,50,60,6,25,Rice,Urea
Red,100,50,60,6,25,Rice,Urea
Red,105,50,60,6,25,Rice,Urea
Red,110,50,60,6,25,Rice,Urea
Red,115,50,60,6,25,Rice,Urea
Red,120,50,60,6,25,Rice,Urea
Red,80,55,40,6.5,30,Rice,Urea
Red,85,55,40,6.5,30,Rice,Urea
Red,90,55,40,6.5,30,Rice,Urea
Red,95,55,40,6.5,30,Rice,Urea
Red,100,55,40,6.5,30,Rice,Urea
Red,105,55,40,6.5,30,Rice,Urea
Red,110,55,40,6.5,30,Rice,Urea
Red,115,55,40,6.5,30,Rice,Urea
Red,120,55,40,6.5,30,Rice,Urea
Red,80,60,45,7,35,Rice,Urea
Red,85,60,45,7,35,Rice,Urea
Red,90,60,45,7,35,Rice,Urea
Red,95,60,45,7,35,Rice,Urea
Red,100,60,45,7,35,Rice,Urea
Red,105,60,45,7,35,Rice,Urea
Red,110,60,45,7,35,Rice,Urea
Red,115,60,45,7,35,Rice,Urea
Red,120,60,45,7,35,Rice,Urea
Red,80,40,60,6,35,Rice,Urea
Red,85,40,60,6,35,Rice,Urea
Red,90,40,60,6,35,Rice,Urea
Red,95,40,60,6,35,Rice,Urea
Red,100,40,60,6,35,Rice,Urea
Red,105,40,60,6,35,Rice,Urea
Red,110,40,60,6,35,Rice,Urea
Red,115,40,60,6,35,Rice,Urea
Red,120,40,60,6,35,Rice,Urea
Red,80,45,40,6.5,25,Rice,Urea
Red,85,45,40,6.5,25,Rice,Urea
Red,90,45,40,6.5,25,Rice,Urea
Red,95,45,40,6.5,25,Rice,Urea
Red,100,45,40,6.5,25,Rice,Urea
Red,105,45,40,6.5,25,Rice,Urea
Red,110,45,40,6.5,25,Rice,Urea
Red,115,45,40,6.5,25,Rice,Urea
Red,120,45,40,6.5,25,Rice,Urea
Red,80,50,45,7,30,Rice,Urea
Red,85,50,45,7,30,Rice,Urea
Red,90,50,45,7,30,Rice,Urea
Red,95,50,45,7,30,Rice,Urea
Red,100,50,45,7,30,Rice,Urea
Red,105,50,45,7,30,Rice,Urea
Red,110,50,45,7,30,Rice,Urea
Red,115,50,45,7,30,Rice,Urea
Red,120,50,45,7,30,Rice,Urea
Red,80,55,50,7.5,35,Rice,Urea
Red,85,55,50,7.5,35,Rice,Urea
Red,90,55,50,7.5,35,Rice,Urea
Red,95,55,50,7.5,35,Rice,Urea
Red,100,55,50,7.5,35,Rice,Urea
Red,105,55,50,7.5,35,Rice,Urea
Red,110,55,50,7.5,35,Rice,Urea
Red,115,55,50,7.5,35,Rice,Urea
Red,120,55,50,7.5,35,Rice,Urea
Red,80,60,55,6,20,Rice,Urea
Red,85,60,55,6,20,Rice,Urea
Red,90,60,55,6,20,Rice,Urea
Red,95,60,55,6,20,Rice,Urea
Red,100,60,55,6,20,Rice,Urea
Red,105,60,55,6,20,Rice,Urea
Red,110,60,55,6,20,Rice,Urea
Red,115,60,55,6,20,Rice,Urea
Red,120,60,55,6,20,Rice,Urea
Black,40,20,25,6.5,35,Jowar,Urea
Black,45,20,25,6.5,35,Jowar,Urea
Black,50,20,25,6.5,35,Jowar,Urea
Black,55,20,25,6.5,35,Jowar,Urea
Black,60,20,25,6.5,35,Jowar,Urea
Black,40,25,30,7,25,Jowar,Urea
Black,45,25,30,7,25,Jowar,Urea
Black,50,25,30,7,25,Jowar,Urea
Black,55,25,30,7,25,Jowar,Urea
Black,60,25,30,7,25,Jowar,Urea
Black,40,30,35,7.5,30,Jowar,Urea
Black,45,30,35,7.5,30,Jowar,Urea
Black,50,30,35,7.5,30,Jowar,Urea
Black,55,30,35,7.5,30,Jowar,Urea
Black,60,30,35,7.5,30,Jowar,Urea
Black,40,35,40,6,35,Jowar,Urea
Black,45,35,40,6,35,Jowar,Urea
Black,50,35,40,6,35,Jowar,Urea
Black,55,35,40,6,35,Jowar,Urea
Black,60,35,40,6,35,Jowar,Urea
Black,40,40,20,6.5,25,Jowar,Urea
Black,45,40,20,6.5,25,Jowar,Urea
Black,50,40,20,6.5,25,Jowar,Urea
Black,55,40,20,6.5,25,Jowar,Urea
Black,60,40,20,6.5,25,Jowar,Urea
Black,40,20,30,7,30,Jowar,SSP
Black,45,20,30,7,30,Jowar,SSP
Black,50,20,30,7,30,Jowar,SSP
Black,55,20,30,7,30,Jowar,SSP
Black,60,20,30,7,30,Jowar,SSP
Black,40,25,35,7.5,35,Jowar,SSP
Black,45,25,35,7.5,35,Jowar,SSP
Black,50,25,35,7.5,35,Jowar,SSP
Black,55,25,35,7.5,35,Jowar,SSP
Black,60,25,35,7.5,35,Jowar,SSP
Black,40,30,40,6,25,Jowar,SSP
Black,45,30,40,6,25,Jowar,SSP
Black,50,30,40,6,25,Jowar,SSP
Black,55,30,40,6,25,Jowar,SSP
Black,60,30,40,6,25,Jowar,SSP
Black,40,35,20,6.5,30,Jowar,SSP
Black,45,35,20,6.5,30,Jowar,SSP
Black,50,35,20,6.5,30,Jowar,SSP
Black,55,35,20,6.5,30,Jowar,SSP
Black,60,35,20,6.5,30,Jowar,SSP
Black,40,40,25,7,35,Jowar,SSP
Black,45,40,25,7,35,Jowar,SSP
Black,50,40,25,7,35,Jowar,SSP
Black,55,40,25,7,35,Jowar,SSP
Black,60,40,25,7,35,Jowar,SSP
Black,40,20,40,6,35,Jowar,Urea
Black,45,20,40,6,35,Jowar,Urea
Black,50,20,40,6,35,Jowar,Urea
Black,55,20,40,6,35,Jowar,Urea
Black,60,20,40,6,35,Jowar,Urea
Black,40,25,20,6.5,25,Jowar,Urea
Black,45,25,20,6.5,25,Jowar,Urea
Black,50,25,20,6.5,25,Jowar,Urea
Black,55,25,20,6.5,25,Jowar,Urea
Black,60,25,20,6.5,25,Jowar,Urea
Black,40,30,25,7,30,Jowar,Urea
Black,45,30,25,7,30,Jowar,Urea
Black,50,30,25,7,30,Jowar,Urea
Black,55,30,25,7,30,Jowar,Urea
Black,60,30,25,7,30,Jowar,Urea
Black,40,35,30,7.5,35,Jowar,Urea
Black,45,35,30,7.5,35,Jowar,Urea
Black,50,35,30,7.5,35,Jowar,Urea
Black,55,35,30,7.5,35,Jowar,Urea
Black,60,35,30,7.5,35,Jowar,Urea
Black,40,40,35,6,25,Jowar,Urea
Black,45,40,35,6,25,Jowar,Urea
Black,50,40,35,6,25,Jowar,Urea
Black,55,40,35,6,25,Jowar,Urea
Black,60,40,35,6,25,Jowar,Urea
Black,120,60,120,6,20,Sugarcane,Urea
Black,125,60,120,6,20,Sugarcane,Urea
Black,130,60,120,6,20,Sugarcane,Urea
Black,135,60,120,6,20,Sugarcane,Urea
Black,140,60,120,6,20,Sugarcane,Urea
Black,145,60,120,6,20,Sugarcane,Urea
Black,150,60,120,6,20,Sugarcane,Urea
Black,120,65,125,6.5,25,Sugarcane,Urea
Black,125,65,125,6.5,25,Sugarcane,Urea
Black,130,65,125,6.5,25,Sugarcane,Urea
Black,135,65,125,6.5,25,Sugarcane,Urea
Black,140,65,125,6.5,25,Sugarcane,Urea
Black,145,65,125,6.5,25,Sugarcane,Urea
Black,150,65,125,6.5,25,Sugarcane,Urea
Black,120,70,130,7,30,Sugarcane,Urea
Black,125,70,130,7,30,Sugarcane,Urea
Black,130,70,130,7,30,Sugarcane,Urea
Black,135,70,130,7,30,Sugarcane,Urea
Black,140,70,130,7,30,Sugarcane,Urea
Black,145,70,130,7,30,Sugarcane,Urea
Black,150,70,130,7,30,Sugarcane,Urea
Black,120,75,135,6,35,Sugarcane,Urea
Black,125,75,135,6,35,Sugarcane,Urea
Black,130,75,135,6,35,Sugarcane,Urea
Black,135,75,135,6,35,Sugarcane,Urea
Black,140,75,135,6,35,Sugarcane,Urea
Black,145,75,135,6,35,Sugarcane,Urea
Black,150,75,135,6,35,Sugarcane,Urea
Black,120,80,140,6.5,20,Sugarcane,Urea
Black,125,80,140,6.5,20,Sugarcane,Urea
Black,130,80,140,6.5,20,Sugarcane,Urea
Black,135,80,140,6.5,20,Sugarcane,Urea
Black,140,80,140,6.5,20,Sugarcane,Urea
Black,145,80,140,6.5,20,Sugarcane,Urea
Black,150,80,140,6.5,20,Sugarcane,Urea
Black,120,85,145,7,25,Sugarcane,Urea
Black,125,85,145,7,25,Sugarcane,Urea
Black,130,85,145,7,25,Sugarcane,Urea
Black,135,85,145,7,25,Sugarcane,Urea
Black,140,85,145,7,25,Sugarcane,Urea
Black,145,85,145,7,25,Sugarcane,Urea
Black,150,85,145,7,25,Sugarcane,Urea
Black,120,90,150,6,30,Sugarcane,Urea
Black,125,90,150,6,30,Sugarcane,Urea
Black,130,90,150,6,30,Sugarcane,Urea
Black,135,90,150,6,30,Sugarcane,Urea
Black,140,90,150,6,30,Sugarcane,Urea
Black,145,90,150,6,30,Sugarcane,Urea
Black,150,90,150,6,30,Sugarcane,Urea
Black,120,60,125,6.5,35,Sugarcane,DAP
Black,125,60,125,6.5,35,Sugarcane,DAP
Black,130,60,125,6.5,35,Sugarcane,DAP
Black,135,60,125,6.5,35,Sugarcane,DAP
Black,140,60,125,6.5,35,Sugarcane,DAP
Black,145,60,125,6.5,35,Sugarcane,DAP
Black,150,60,125,6.5,35,Sugarcane,DAP
Black,120,65,130,7,20,Sugarcane,DAP
Black,125,65,130,7,20,Sugarcane,DAP
Black,130,65,130,7,20,Sugarcane,DAP
Black,135,65,130,7,20,Sugarcane,DAP
Black,140,65,130,7,20,Sugarcane,DAP
Black,145,65,130,7,20,Sugarcane,DAP
Black,150,65,130,7,20,Sugarcane,DAP
Black,120,70,135,6,25,Sugarcane,DAP
Black,125,70,135,6,25,Sugarcane,DAP
Black,130,70,135,6,25,Sugarcane,DAP
Black,135,70,135,6,25,Sugarcane,DAP
Black,140,70,135,6,25,Sugarcane,DAP
Black,145,70,135,6,25,Sugarcane,DAP
Black,150,70,135,6,25,Sugarcane,DAP
Black,120,75,140,6.5,30,Sugarcane,DAP
Black,125,75,140,6.5,30,Sugarcane,DAP
Black,130,75,140,6.5,30,Sugarcane,DAP
Black,135,75,140,6.5,30,Sugarcane,DAP
Black,140,75,140,6.5,30,Sugarcane,DAP
Black,145,75,140,6.5,30,Sugarcane,DAP
Black,150,75,140,6.5,30,Sugarcane,DAP
Black,120,80,145,7,35,Sugarcane,DAP
Black,125,80,145,7,35,Sugarcane,DAP
Black,130,80,145,7,35,Sugarcane,DAP
Black,135,80,145,7,35,Sugarcane,DAP
Black,140,80,145,7,35,Sugarcane,DAP
Black,145,80,145,7,35,Sugarcane,DAP
Black,150,80,145,7,35,Sugarcane,DAP
Black,120,85,150,6,20,Sugarcane,DAP
Black,125,85,150,6,20,Sugarcane,DAP
Black,130,85,150,6,20,Sugarcane,DAP
Black,135,85,150,6,20,Sugarcane,DAP
Black,140,85,150,6,20,Sugarcane,DAP
Black,145,85,150,6,20,Sugarcane,DAP
Black,150,85,150,6,20,Sugarcane,DAP
Black,120,90,120,6.5,25,Sugarcane,DAP
Black,125,90,120,6.5,25,Sugarcane,DAP
Black,130,90,120,6.5,25,Sugarcane,DAP
Black,135,90,120,6.5,25,Sugarcane,DAP
Black,140,90,120,6.5,25,Sugarcane,DAP
Black,145,90,120,6.5,25,Sugarcane,DAP
Black,150,90,120,6.5,25,Sugarcane,DAP
Black,120,60,130,7,30,Sugarcane,MOP
Black,125,60,130,7,30,Sugarcane,MOP
Black,130,60,130,7,30,Sugarcane,MOP
Black,135,60,130,7,30,Sugarcane,MOP
Black,140,60,130,7,30,Sugarcane,MOP
Black,145,60,130,7,30,Sugarcane,MOP
Black,150,60,130,7,30,Sugarcane,MOP
Black,120,65,135,6,35,Sugarcane,MOP
Black,125,65,135,6,35,Sugarcane,MOP
Black,130,65,135,6,35,Sugarcane,MOP
Black,135,65,135,6,35,Sugarcane,MOP
Black,140,65,135,6,35,Sugarcane,MOP
Black,145,65,135,6,35,Sugarcane,MOP
Black,150,65,135,6,35,Sugarcane,MOP
Black,120,70,140,6.5,20,Sugarcane,MOP
Black,125,70,140,6.5,20,Sugarcane,MOP
Black,130,70,140,6.5,20,Sugarcane,MOP
Black,135,70,140,6.5,20,Sugarcane,MOP
Black,140,70,140,6.5,20,Sugarcane,MOP
Black,145,70,140,6.5,20,Sugarcane,MOP
Black,150,70,140,6.5,20,Sugarcane,MOP
Black,120,75,145,7,25,Sugarcane,MOP
Black,125,75,145,7,25,Sugarcane,MOP
Black,130,75,145,7,25,Sugarcane,MOP
Black,135,75,145,7,25,Sugarcane,MOP
Black,140,75,145,7,25,Sugarcane,MOP
Black,145,75,145,7,25,Sugarcane,MOP
Black,150,75,145,7,25,Sugarcane,MOP
Black,120,80,150,6,30,Sugarcane,MOP
Black,125,80,150,6,30,Sugarcane,MOP
Black,130,80,150,6,30,Sugarcane,MOP
Black,135,80,150,6,30,Sugarcane,MOP
Black,140,80,150,6,30,Sugarcane,MOP
Black,145,80,150,6,30,Sugarcane,MOP
Black,150,80,150,6,30,Sugarcane,MOP
Black,120,85,120,6.5,35,Sugarcane,MOP
Black,125,85,120,6.5,35,Sugarcane,MOP
Black,130,85,120,6.5,35,Sugarcane,MOP
Black,135,85,120,6.5,35,Sugarcane,MOP
Black,140,85,120,6.5,35,Sugarcane,MOP
Black,145,85,120,6.5,35,Sugarcane,MOP
Black,150,85,120,6.5,35,Sugarcane,MOP
Black,120,90,125,7,20,Sugarcane,MOP
Black,125,90,125,7,20,Sugarcane,MOP
Black,130,90,125,7,20,Sugarcane,MOP
Black,135,90,125,7,20,Sugarcane,MOP
Black,140,90,125,7,20,Sugarcane,MOP
Black,145,90,125,7,20,Sugarcane,MOP
Black,150,90,125,7,20,Sugarcane,MOP
Black,120,60,135,6,25,Sugarcane,Urea
Black,125,60,135,6,25,Sugarcane,Urea
Black,130,60,135,6,25,Sugarcane,Urea
Black,135,60,135,6,25,Sugarcane,Urea
Black,140,60,135,6,25,Sugarcane,Urea
Black,145,60,135,6,25,Sugarcane,Urea
Black,150,60,135,6,25,Sugarcane,Urea
Black,120,65,140,6.5,30,Sugarcane,Urea
Black,125,65,140,6.5,30,Sugarcane,Urea
Black,130,65,140,6.5,30,Sugarcane,Urea
Black,135,65,140,6.5,30,Sugarcane,Urea
Black,140,65,140,6.5,30,Sugarcane,Urea
Black,145,65,140,6.5,30,Sugarcane,Urea
Black,150,65,140,6.5,30,Sugarcane,Urea
Black,120,70,145,7,35,Sugarcane,Urea
Black,125,70,145,7,35,Sugarcane,Urea
Black,130,70,145,7,35,Sugarcane,Urea
Black,135,70,145,7,35,Sugarcane,Urea
Black,140,70,145,7,35,Sugarcane,Urea
Black,145,70,145,7,35,Sugarcane,Urea
Black,150,70,145,7,35,Sugarcane,Urea
Black,120,75,150,6,20,Sugarcane,Urea
Black,125,75,150,6,20,Sugarcane,Urea
Black,130,75,150,6,20,Sugarcane,Urea
Black,135,75,150,6,20,Sugarcane,Urea
Black,140,75,150,6,20,Sugarcane,Urea
Black,145,75,150,6,20,Sugarcane,Urea
Black,150,75,150,6,20,Sugarcane,Urea
Black,120,80,120,6.5,25,Sugarcane,Urea
Black,125,80,120,6.5,25,Sugarcane,Urea
Black,130,80,120,6.5,25,Sugarcane,Urea
Black,135,80,120,6.5,25,Sugarcane,Urea
Black,140,80,120,6.5,25,Sugarcane,Urea
Black,145,80,120,6.5,25,Sugarcane,Urea
Black,150,80,120,6.5,25,Sugarcane,Urea
Black,120,85,125,7,30,Sugarcane,Urea
Black,125,85,125,7,30,Sugarcane,Urea
Black,130,85,125,7,30,Sugarcane,Urea
Black,135,85,125,7,30,Sugarcane,Urea
Black,140,85,125,7,30,Sugarcane,Urea
Black,145,85,125,7,30,Sugarcane,Urea
Black,150,85,125,7,30,Sugarcane,Urea
Black,120,90,130,6,35,Sugarcane,Urea
Black,125,90,130,6,35,Sugarcane,Urea
Black,130,90,130,6,35,Sugarcane,Urea
Black,135,90,130,6,35,Sugarcane,Urea
Black,140,90,130,6,35,Sugarcane,Urea
Black,145,90,130,6,35,Sugarcane,Urea
Black,150,90,130,6,35,Sugarcane,Urea
Black,120,60,140,6.5,20,Sugarcane,DAP
Black,125,60,140,6.5,20,Sugarcane,DAP
Black,130,60,140,6.5,20,Sugarcane,DAP
Black,135,60,140,6.5,20,Sugarcane,DAP
Black,140,60,140,6.5,20,Sugarcane,DAP
Black,145,60,140,6.5,20,Sugarcane,DAP
Black,150,60,140,6.5,20,Sugarcane,DAP
Black,120,65,145,7,25,Sugarcane,DAP
Black,125,65,145,7,25,Sugarcane,DAP
Black,130,65,145,7,25,Sugarcane,DAP
Black,135,65,145,7,25,Sugarcane,DAP
Black,140,65,145,7,25,Sugarcane,DAP
Black,145,65,145,7,25,Sugarcane,DAP
Black,150,65,145,7,25,Sugarcane,DAP
Black,120,70,150,6,30,Sugarcane,DAP
Black,125,70,150,6,30,Sugarcane,DAP
Black,130,70,150,6,30,Sugarcane,DAP
Black,135,70,150,6,30,Sugarcane,DAP
Black,140,70,150,6,30,Sugarcane,DAP
Black,145,70,150,6,30,Sugarcane,DAP
Black,150,70,150,6,30,Sugarcane,DAP
Black,120,75,120,6.5,35,Sugarcane,DAP
Black,125,75,120,6.5,35,Sugarcane,DAP
Black,130,75,120,6.5,35,Sugarcane,DAP
Black,135,75,120,6.5,35,Sugarcane,DAP
Black,140,75,120,6.5,35,Sugarcane,DAP
Black,145,75,120,6.5,35,Sugarcane,DAP
Black,150,75,120,6.5,35,Sugarcane,DAP
Black,120,80,125,7,20,Sugarcane,DAP
Black,125,80,125,7,20,Sugarcane,DAP
Black,130,80,125,7,20,Sugarcane,DAP
Black,135,80,125,7,20,Sugarcane,DAP
Black,140,80,125,7,20,Sugarcane,DAP
Black,145,80,125,7,20,Sugarcane,DAP
Black,150,80,125,7,20,Sugarcane,DAP
Black,120,85,130,6,25,Sugarcane,DAP
Black,125,85,130,6,25,Sugarcane,DAP
Black,130,85,130,6,25,Sugarcane,DAP
Black,135,85,130,6,25,Sugarcane,DAP
Black,140,85,130,6,25,Sugarcane,DAP
Black,145,85,130,6,25,Sugarcane,DAP
Black,150,85,130,6,25,Sugarcane,DAP
Black,120,90,135,6.5,30,Sugarcane,DAP
Black,125,90,135,6.5,30,Sugarcane,DAP
Black,130,90,135,6.5,30,Sugarcane,DAP
Black,135,90,135,6.5,30,Sugarcane,DAP
Black,140,90,135,6.5,30,Sugarcane,DAP
Black,145,90,135,6.5,30,Sugarcane,DAP
Black,150,90,135,6.5,30,Sugarcane,DAP
Black,120,60,145,7,35,Sugarcane,MOP
Black,125,60,145,7,35,Sugarcane,MOP
Black,130,60,145,7,35,Sugarcane,MOP
Black,135,60,145,7,35,Sugarcane,MOP
Black,140,60,145,7,35,Sugarcane,MOP
Black,145,60,145,7,35,Sugarcane,MOP
Black,150,60,145,7,35,Sugarcane,MOP
Black,120,65,150,6,20,Sugarcane,MOP
Black,125,65,150,6,20,Sugarcane,MOP
Black,130,65,150,6,20,Sugarcane,MOP
Black,135,65,150,6,20,Sugarcane,MOP
Black,140,65,150,6,20,Sugarcane,MOP
Black,145,65,150,6,20,Sugarcane,MOP
Black,150,65,150,6,20,Sugarcane,MOP
Black,120,70,120,6.5,25,Sugarcane,MOP
Black,125,70,120,6.5,25,Sugarcane,MOP
Black,130,70,120,6.5,25,Sugarcane,MOP
Black,135,70,120,6.5,25,Sugarcane,MOP
Black,140,70,120,6.5,25,Sugarcane,MOP
Black,145,70,120,6.5,25,Sugarcane,MOP
Black,150,70,120,6.5,25,Sugarcane,MOP
Black,120,75,125,7,30,Sugarcane,MOP
Black,125,75,125,7,30,Sugarcane,MOP
Black,130,75,125,7,30,Sugarcane,MOP
Black,135,75,125,7,30,Sugarcane,MOP
Black,140,75,125,7,30,Sugarcane,MOP
Black,145,75,125,7,30,Sugarcane,MOP
Black,150,75,125,7,30,Sugarcane,MOP
Black,120,80,130,6,35,Sugarcane,MOP
Black,125,80,130,6,35,Sugarcane,MOP
Black,130,80,130,6,35,Sugarcane,MOP
Black,135,80,130,6,35,Sugarcane,MOP
Black,140,80,130,6,35,Sugarcane,MOP
Black,145,80,130,6,35,Sugarcane,MOP
Black,150,80,130,6,35,Sugarcane,MOP
Black,120,85,135,6.5,20,Sugarcane,MOP
Black,125,85,135,6.5,20,Sugarcane,MOP
Black,130,85,135,6.5,20,Sugarcane,MOP
Black,135,85,135,6.5,20,Sugarcane,MOP
Black,140,85,135,6.5,20,Sugarcane,MOP
Black,145,85,135,6.5,20,Sugarcane,MOP
Black,150,85,135,6.5,20,Sugarcane,MOP
Black,120,90,140,7,25,Sugarcane,MOP
Black,125,90,140,7,25,Sugarcane,MOP
Black,130,90,140,7,25,Sugarcane,MOP
Black,135,90,140,7,25,Sugarcane,MOP
Black,140,90,140,7,25,Sugarcane,MOP
Black,145,90,140,7,25,Sugarcane,MOP
Black,150,90,140,7,25,Sugarcane,MOP
Black,120,60,150,6,30,Sugarcane,Urea
Black,125,60,150,6,30,Sugarcane,Urea
Black,130,60,150,6,30,Sugarcane,Urea
Black,135,60,150,6,30,Sugarcane,Urea
Black,140,60,150,6,30,Sugarcane,Urea
Black,145,60,150,6,30,Sugarcane,Urea
Black,150,60,150,6,30,Sugarcane,Urea
Black,120,65,120,6.5,35,Sugarcane,Urea
Black,125,65,120,6.5,35,Sugarcane,Urea
Black,130,65,120,6.5,35,Sugarcane,Urea
Black,135,65,120,6.5,35,Sugarcane,Urea
Black,140,65,120,6.5,35,Sugarcane,Urea
Black,145,65,120,6.5,35,Sugarcane,Urea
Black,150,65,120,6.5,35,Sugarcane,Urea
Black,120,70,125,7,20,Sugarcane,Urea
Black,125,70,125,7,20,Sugarcane,Urea
Black,130,70,125,7,20,Sugarcane,Urea
Black,135,70,125,7,20,Sugarcane,Urea
Black,140,70,125,7,20,Sugarcane,Urea
Black,145,70,125,7,20,Sugarcane,Urea
Black,150,70,125,7,20,Sugarcane,Urea
Black,120,75,130,6,25,Sugarcane,Urea
Black,125,75,130,6,25,Sugarcane,Urea
Black,130,75,130,6,25,Sugarcane,Urea
Black,135,75,130,6,25,Sugarcane,Urea
Black,140,75,130,6,25,Sugarcane,Urea
Black,145,75,130,6,25,Sugarcane,Urea
Black,150,75,130,6,25,Sugarcane,Urea
Black,120,80,135,6.5,30,Sugarcane,Urea
Black,125,80,135,6.5,30,Sugarcane,Urea
Black,130,80,135,6.5,30,Sugarcane,Urea
Black,135,80,135,6.5,30,Sugarcane,Urea
Black,140,80,135,6.5,30,Sugarcane,Urea
Black,145,80,135,6.5,30,Sugarcane,Urea
Black,150,80,135,6.5,30,Sugarcane,Urea
Black,120,85,140,7,35,Sugarcane,Urea
Black,125,85,140,7,35,Sugarcane,Urea
Black,130,85,140,7,35,Sugarcane,Urea
Black,135,85,140,7,35,Sugarcane,Urea
Black,140,85,140,7,35,Sugarcane,Urea
Black,145,85,140,7,35,Sugarcane,Urea
Black,150,85,140,7,35,Sugarcane,Urea
Black,120,90,145,6,20,Sugarcane,Urea
Black,125,90,145,6,20,Sugarcane,Urea
